"PARENT_CATEGORY_CATEGORY_CODE","CHILD_CATEGORY_CATEGORY_CODE","ADVERTISER_CID","SUM(SUM_COMM_AMOUNT_USD)"
331,397,2729793,3798.329
331,397,2731204,3369.977
331,397,2740601,1377.067
331,397,2742022,10436.285
331,397,2742115,4238.113
331,397,2743018,12281.773
331,397,2745787,2012.18
331,397,2746548,4946.53
331,397,2755579,3206.046
331,397,2757954,109198.202
331,397,2758903,1564.851
331,397,2767162,2030.962
331,397,2770190,2656.561
331,397,2774627,11336.466
331,397,2777545,1231.967
331,397,2778490,3496.49
331,397,2779224,7190.189
331,397,2786059,3431.847
331,397,2796552,2887.78
331,397,2797026,23925
331,397,2800540,165250.387
331,397,2805705,2494.652
331,397,2806455,2594.688
331,397,2817689,3040.706
331,397,2821123,3851.23
331,397,2826752,9639.555
331,397,2831132,1125.735
331,397,2838279,4004.18
331,397,2842709,1901.734
331,397,2842866,3178.612
331,397,2843671,2214.648
331,397,2844548,136123.939
331,397,2844946,1323.682
331,397,2854924,2278.677
331,397,2860182,3436.549
331,397,2866253,2175.422
331,397,2871427,2296.573
331,397,2872377,1137.185
331,397,2873989,83304.696
331,397,2875051,2553.25
331,397,2875076,3487.728
331,397,2876713,8365.509
331,397,2876766,5204.296
331,397,2879303,1391.872
331,397,2884295,8336.618
331,397,2894314,1043.858
331,397,2894360,1159.272
331,397,2896650,1089.417
331,397,2898630,4127.529
331,397,2903859,3530.064
331,397,2909821,4050
331,397,2910473,2473.548
331,397,2927906,1235.819
331,397,2936958,5390.741
331,397,2937062,3830
331,397,2938767,1335.409
331,397,2942540,21286.333
331,397,2948020,1048.433
331,397,2948661,54041.875
331,397,2954255,1470.35
331,397,2955746,2072.237
331,397,2957627,18233.583
331,397,2962777,146089.98
331,397,2965115,4122.002
331,397,2965991,1259.646
331,397,2971889,1508.531
331,397,2971891,5192.648
331,397,2971892,1497.312
331,397,2992197,49325.183
331,397,2997613,1147.45
331,397,2999310,38550.058
331,397,3010924,12782.041
331,397,3011689,1516.459
331,397,3014150,42708.75
331,397,3015561,50807.442
331,397,3021615,5759.816
331,397,3022525,9871.83
331,397,3022738,4953.359
331,397,3023587,10349.663
331,397,3035494,27401.968
331,397,3036065,2309.7
331,397,3044792,43935
331,397,3048856,4947.459
331,397,3049559,4871.805
331,397,3054995,35078.434
331,397,3055640,58034.287
331,397,3056145,2438.047
331,397,3057497,59264.845
331,397,3057506,14235.269
331,397,3065278,28188.695
331,397,3070943,1945.293
331,397,3071013,3726.192
331,397,3074634,9242.371
331,397,3084302,1132.009
331,397,3086012,9229.5
331,397,3092756,4015.186
331,397,3095168,1080.14
331,397,3096409,4351.207
331,397,3097132,1785.1
331,397,3111411,102634.711
331,397,3121950,1843.323
331,397,3139883,4395
331,397,3142111,8855
331,397,3144729,7127.271
331,397,3150741,13142.996
331,397,3153137,4011.099
331,397,3160630,14497.352
331,397,3163767,2514.551
331,397,3163922,46925.291
331,397,3171004,6357.368
331,397,3175074,3068.244
331,397,3178761,2268.551
331,397,3181729,2086.902
331,397,3194603,1151.862
331,397,3194883,1271.278
331,397,3207328,1449.74
331,397,3214875,13286.612
331,397,3226127,4527.702
331,397,3228504,1648.464
331,397,3232944,1913.363
331,397,3252578,3234.49
331,397,3259588,1371.361
331,397,3266946,16962.725
331,397,3279736,2349.65
331,397,3279986,3386.666
331,397,3286350,148608
331,397,3295320,1444.962
331,397,3297514,1341.148
331,397,3302976,1512.486
331,397,3303448,4800
331,397,3304009,4340.669
331,397,3319446,3927.491
331,397,3330805,2418.9
331,397,3331952,2705
331,397,3332345,1519.755
331,397,3338227,3628.144
331,397,3342166,11213.698
331,397,3343807,1343.128
331,397,3348440,3493.704
331,397,3350021,2608.464
331,397,3350709,7337.02
331,397,3361226,18898.786
331,397,3376485,2732.333
331,397,3379721,532841.936
331,397,3381564,14401.701
331,397,3386711,291282.797
331,397,3387105,5669.675
331,397,3387283,5989.181
331,397,3396639,53714.852
331,397,3401969,115116.661
331,397,3402768,3060.486
331,397,3407281,1449.332
331,397,3412620,3404.604
331,397,3414168,1514
331,397,3420776,3306.369
331,397,3422079,1388.798
331,397,3422719,1965
331,397,3429691,27511.001
331,397,3436120,5543.513
331,397,3437335,2379.908
331,397,3440565,9100.867
331,397,3446929,3266.389
331,397,3447960,60646.118
331,397,3449087,1210551.997
331,397,3468116,3866.348
331,397,3468748,1297.983
331,397,3485987,8818.046
331,397,3486527,1260.522
331,397,3491460,3163.673
331,397,3517902,2369.939
331,397,3519202,2010.365
331,397,3522308,78692.679
331,397,3528938,10722
331,397,3537363,3208.369
331,397,3546818,19504.517
331,397,3554949,2040.185
331,397,3567335,1012.16
331,397,3582767,12612.714
331,397,3588171,5002.592
331,397,3588176,1649.136
331,397,3597060,5951.331
331,397,3600617,2203.358
331,397,3604787,13072.022
331,397,3616712,39330.087
331,397,3616732,5420.133
331,397,3616985,1133.15
331,397,3626800,6436.438
331,397,3635222,89061.494
331,397,3635714,9648.684
331,397,3641695,1002.357
331,397,3655512,8690.113
331,397,3656277,2972.567
331,397,3662048,2518.167
331,397,3671271,13636.336
331,397,3671919,1391.525
331,397,3677020,3544.019
331,397,3678977,14567.52
331,397,3682795,24928.005
331,397,3683615,187269.324
331,397,3684709,5535
331,397,3685563,1910.227
331,397,3686869,4706.826
331,397,3692834,1007.478
331,397,3693706,1590.188
331,397,3693885,4690
331,397,3697187,30760
331,397,3701636,7966.677
331,397,3704152,2927.708
331,397,3714111,1063.589
331,397,3719549,6528.099
331,397,3724478,135596.077
331,397,3739701,26463.002
331,397,3743656,1760.302
331,397,3746136,36305.994
331,397,3746510,3829.742
331,397,3749003,45440.797
331,397,3752305,2515.529
331,397,3766361,1380.012
331,397,3768420,8999.92
331,397,3768562,39642.603
331,397,3768867,1440
331,397,3773223,10141.036
331,397,3773962,1155.793
331,397,3776728,11237.025
331,397,3776933,1431.433
331,397,3783927,1135.593
331,397,3785394,2179.259
331,397,3788974,7456.859
331,397,3791250,2519.975
331,397,3792305,12836.084
331,397,3801426,7619.23
331,397,3803529,4401.499
331,397,3804912,5596.117
331,397,3805502,9253.557
331,397,3810548,3306.584
331,397,3818674,50116.58
331,397,3818707,61879.494
331,397,3818834,1035.176
331,397,3821285,1091.308
331,397,3824326,3086.841
331,397,3825478,19303.585
331,397,3831921,1134.304
331,397,3831926,23028.01
331,397,3835168,1421.614
331,397,3838144,3309.069
331,397,3838354,1208
331,397,3840216,1335.16
331,397,3840426,9500
331,397,3840613,1093.961
331,397,3847952,4544.031
331,397,3850067,3911.383
331,397,3851509,6310
331,397,3852851,1482.906
331,397,3855127,5464.282
331,397,3857152,1400.008
331,397,3857263,4119.643
331,397,3861911,31807.139
331,397,3869738,1165.07
331,397,3872032,2242.172
331,397,3873486,1182.559
331,397,3874296,1245.755
331,397,3887481,2910.729
331,397,3892548,1228.9
331,397,3895296,1315
331,397,3905537,1314.322
331,397,3909954,3853.085
331,397,3912481,1303.65
331,397,3915185,23774.481
331,397,3925231,5755.035
331,397,3929100,17987.219
331,397,3929865,2081.924
331,397,3932116,1790.43
331,397,3936531,6099.028
331,397,3940596,6327.324
331,397,3966243,1785.667
331,397,3971834,61336.228
331,397,3986986,1239.68
331,397,3986993,1681.9
331,397,3987027,1025.478
331,397,3987786,6021.875
331,397,3991704,16175
331,397,3991880,1682.676
331,397,3992606,2840
331,397,3992613,10631.37
331,397,4006953,32396.637
331,397,4007512,4430.443
331,397,4007667,4357.99
331,397,4008588,8252.403
331,397,4009162,20837.891
331,397,4009186,2844.028
331,397,4009354,3336.752
331,397,4009357,7761.069
331,397,4009362,1374.904
331,397,4010097,21447.742
331,397,4014359,4120.531
331,397,4014442,43560.321
331,397,4014494,1772.335
331,397,4014623,1137.123
331,397,4016127,9907.744
331,397,4017900,5368.995
331,397,4018320,294248.12
331,397,4018453,1105.5
331,397,4018548,10539.502
331,397,4018575,1301.073
331,397,4018744,1514.538
331,397,4019917,1950
331,397,4020873,1067.158
331,397,4022601,36299.01
331,397,4022603,25501.087
331,397,4022852,46126.79
331,397,4024059,5564.01
331,397,4024247,3091.301
331,397,4025547,182845
331,397,4025749,27559.55
331,397,4027399,24977.516
331,397,4027400,37512.614
331,397,4027410,5152.933
331,397,4027425,9850.428
331,397,4027428,2927.476
331,397,4027438,11321.502
331,397,4027442,5732.361
331,397,4027839,2980
331,397,4029161,5695.827
331,397,4029387,5041.926
331,397,4033254,1622.592
331,397,4034110,100943.75
331,397,4035890,1106.779
331,397,4037796,3264.128
331,397,4038425,10402.123
331,397,4039364,11247.355
331,397,4040721,3626.629
331,397,4043262,85140
331,397,4044285,4425.947
331,397,4044331,2747.536
331,397,4044858,4871.169
331,397,4046085,1472.692
331,397,4048924,9235.154
331,397,4049128,3996.869
331,397,4050489,5130.824
331,397,4050768,1203.627
331,397,4051504,11332.481
331,397,4054252,34056.061
331,397,4054254,4135.703
331,397,4054257,3662.96
331,397,4054260,9713.484
331,397,4055157,1898.814
331,397,4055913,2189.238
331,397,4057030,55196.215
331,397,4057435,1074.049
331,397,4057709,16375.216
331,397,4057800,10503.822
331,397,4059510,9990
331,397,4059796,96716.324
331,397,4071328,1752
331,397,4071998,3209.161
331,397,4072624,1215.57
331,397,4073656,1455.305
331,397,4075734,2532.699
331,397,4076189,1661.878
331,397,4081605,2539.996
331,397,4091900,2036.241
331,397,4098455,32187.893
331,397,4098645,1112.12
331,397,4109522,1655.797
331,397,4120417,1976.681
331,397,4126179,3396.879
331,397,4126891,3348.173
331,397,4145350,1444.455
331,397,4169205,1505.769
331,397,4186290,3416.5
331,397,4209848,34152.626
331,397,4217099,2679.716
331,397,4217649,1664.695
331,397,4222898,3675.136
331,397,4230684,3152.667
331,397,4236360,1108.907
331,397,4238897,1678.613
331,397,4239099,1100
331,397,4243294,1500
331,397,4252778,1210
331,397,4255121,2285.6
331,397,4260289,1169.079
331,397,4262601,114685.883
331,397,4311781,1280.572
331,397,4313458,6440
331,397,4323547,1430.445
331,397,4324411,5527.419
331,397,4337393,1923.088
331,397,4342438,36358.503
331,397,4346056,22160.374
331,397,4353390,7920.784
331,397,4363756,3426.674
331,397,4363858,4060.18
331,397,4363898,9420
331,397,4380018,7777.116
331,397,4389797,1243.76
331,397,4427449,1626.15
331,397,4428260,1030
331,397,4445720,153467.366
331,416,242732,2769.165
331,416,418963,2325.524
331,416,494998,3690.608
331,416,736742,3164
331,416,777292,4377.689
331,416,860966,5784.5
331,416,1055136,46163.598
331,416,1103169,6024
331,416,1121438,49963.6
331,416,1157059,1992.498
331,416,1176303,14860
331,416,1338756,2571.03
331,416,1390130,6312
331,416,1426179,2178.5
331,416,1428276,2665
331,416,1458280,1213.623
331,416,1460764,1100
331,416,1501311,2340
331,416,1513033,81493.803
331,416,1547334,2073.795
331,416,1596784,4943.593
331,416,1678405,9180
331,416,1785676,1884.525
331,416,1807847,23998.23
331,416,1855055,2200
331,416,1875529,2385.222
331,416,1957211,38914.763
331,416,2005415,3290.105
331,416,2018843,82407.224
331,416,2069963,42506.503
331,416,2102181,11733.577
331,416,2125808,3919.308
331,416,2137115,3229.268
331,416,2145336,1116.74
331,416,2202486,1212.305
331,416,2230306,1541.208
331,416,2253598,8375
331,416,2366516,6849.536
331,416,2452632,1015
331,416,2477527,2165
331,416,2538890,7919.21
331,416,2619820,18025.943
331,416,2668440,3833.702
331,416,2797026,2140
331,416,2810589,10050
331,416,2909821,1350
331,416,2937062,1125
331,416,2954255,1329.71
331,416,2996815,1014.637
331,416,3014737,2811
331,416,3131357,1009.135
331,416,3194883,5825.58
331,416,3266946,5975.498
331,416,3273383,10357.418
331,416,3323178,1637.25
331,416,3414168,1153
331,416,3436120,3288.707
331,416,3519202,15906.32
331,416,3527643,1350
331,416,3613462,10602.017
331,416,3718229,9111.591
331,416,3719549,1024.784
331,416,3743656,23798.174
331,416,3793521,1600
331,416,3895296,6520
331,416,3978260,37981.413
331,416,4059510,2520
331,416,4072932,1220
331,416,4095005,1584
331,416,4324204,5625
331,1107,1176303,1500
331,1107,3194603,1057.845
335,336,260551,1166.965
335,336,276652,1935.192
335,336,693552,2446
335,336,698247,5281.038
335,336,713904,14830
335,336,722009,3172.828
335,336,736742,2585
335,336,761785,82064
335,336,937877,13340
335,336,1003504,2402.341
335,336,1018676,168912
335,336,1024252,1835
335,336,1032768,13422
335,336,1103169,73547
335,336,1125366,81110
335,336,1189455,16989.2
335,336,1343419,35022
335,336,1382555,1283.055
335,336,1388074,3810
335,336,1390130,15204
335,336,1410130,1078.487
335,336,1438877,19128.301
335,336,1464653,6209.852
335,336,1489014,36355
335,336,1501311,2380
335,336,1513033,4127.782
335,336,1522858,3381.849
335,336,1544502,11600
335,336,1561358,2327
335,336,1625589,1206
335,336,1627087,30505.7
335,336,1629726,1458.051
335,336,1678405,6500
335,336,1702763,3484.809
335,336,1762860,2470
335,336,1763482,4870
335,336,1817872,5590.4
335,336,1834639,15180
335,336,1874913,5496.631
335,336,1875529,58530.804
335,336,1896463,324010
335,336,1905878,12667.999
335,336,1942253,6490
335,336,1954338,12417.44
335,336,1958388,1271.103
335,336,2030193,302575
335,336,2107818,8276.135
335,336,2120189,10843.128
335,336,2143811,1607.563
335,336,2166878,2693.327
335,336,2188468,1280
335,336,2223275,66549.366
335,336,2226687,2110
335,336,2253598,11465
335,336,2271086,17769.225
335,336,2366516,2499.127
335,336,2372739,1810.5
335,336,2428345,34504
335,336,2438816,5300
335,336,2443932,2060.22
335,336,2446099,5493.502
335,336,2446763,1660.45
335,336,2477527,1735
335,336,2561038,5195
335,336,2590496,1380
335,336,2591819,77430
335,336,2628179,2395.503
335,336,2648678,12906.25
335,336,2667918,1423410
335,336,2683708,1966.95
335,336,2719020,26221.03
335,336,2743018,1126.192
335,336,2757954,1644.343
335,336,2772631,5974
335,336,2782870,9489.735
335,336,2796552,1348.9
335,336,2797026,2600
335,336,2818040,9540
335,336,2823092,2359
335,336,2846986,5134.908
335,336,2903374,6710
335,336,3014150,1098.347
335,336,3025042,1100
335,336,3027894,162332
335,336,3092288,9237.79
335,336,3131357,2218.15
335,336,3131812,2550
335,336,3139883,79640
335,336,3142111,15375
335,336,3193906,1100
335,336,3233798,29000
335,336,3234684,12775
335,336,3250622,16290.3
335,336,3278515,1528.883
335,336,3298662,4720
335,336,3303448,1785
335,336,3342719,8100
335,336,3364990,11214
335,336,3393442,18308.1
335,336,3393483,60517
335,336,3414168,1690
335,336,3422719,10490
335,336,3427850,4108.337
335,336,3449087,6919.733
335,336,3450921,38589.618
335,336,3468116,1554.668
335,336,3468748,1058.552
335,336,3682795,3786.163
335,336,3684709,14040
335,336,3693885,2730
335,336,3800597,2100
335,336,3812192,7900
335,336,3817685,2876.42
335,336,3818879,1268
335,336,3828832,8980
335,336,3835168,2214.22
335,336,3836079,1350
335,336,3838354,9312
335,336,3840426,2450
335,336,3843880,1313
335,336,3906677,2265.58
335,336,3909954,1631.269
335,336,3977804,16295
335,336,3986614,2160
335,336,3987789,1155
335,336,4005866,349344
335,336,4019917,1310875
335,336,4019926,389412.5
335,336,4020032,29615
335,336,4020282,1960
335,336,4025547,1076200
335,336,4045125,11395
335,336,4047032,3320
335,336,4059510,4380
335,336,4066509,24940
335,336,4071328,49165
335,336,4076189,2948.422
335,336,4110283,16022.019
335,336,4166778,46959.148
335,336,4200723,53080
335,336,4210127,6150
335,336,4221493,13935
335,336,4252778,40700
335,336,4342438,7688.973
335,336,4406388,31120
335,336,4428260,1240
335,337,849260,10314.581
335,337,1012391,1736
335,337,1018676,9870352
335,337,1032768,25830
335,337,1104648,1320
335,337,1125366,311480
335,337,1133298,6084.517
335,337,1181479,1017035.032
335,337,1185635,1388.035
335,337,1189455,74852.8
335,337,1343419,34457
335,337,1379744,2550
335,337,1388074,10058
335,337,1390130,6120
335,337,1400962,32846
335,337,1409810,2860
335,337,1420344,1648.35
335,337,1429390,1082
335,337,1455022,5812.968
335,337,1460764,1125
335,337,1464653,1342.758
335,337,1503636,4580
335,337,1554194,2073.935
335,337,1579083,3323.918
335,337,1582324,2975
335,337,1627087,3535.16
335,337,1629726,14203.762
335,337,1675692,2542.349
335,337,1702763,1092.131
335,337,1711708,1159.24
335,337,1817872,4914.4
335,337,1834639,7760
335,337,1855055,2200
335,337,1864693,1084.232
335,337,1874913,39260.787
335,337,1875529,75236.256
335,337,1892004,1169.643
335,337,1896463,218220
335,337,1904280,2500.463
335,337,1905878,67608.983
335,337,1926808,1335.827
335,337,1933569,1341
335,337,1942253,1320
335,337,2018843,8261.408
335,337,2030193,527700
335,337,2036529,3210
335,337,2107818,40689.254
335,337,2125713,1591.64
335,337,2173013,1243.512
335,337,2210176,4109.553
335,337,2271086,1710
335,337,2387410,1694.547
335,337,2393553,1258.264
335,337,2428345,18803
335,337,2437969,3328.004
335,337,2443932,5217.85
335,337,2472401,2055.089
335,337,2561038,7150
335,337,2591819,10395
335,337,2626374,9404.046
335,337,2667918,105330
335,337,2691614,6914.213
335,337,2719020,46057.5
335,337,2747226,7300
335,337,2757954,10923.519
335,337,2823092,17690.5
335,337,2844946,348206.881
335,337,2875744,12621.797
335,337,2905369,1556
335,337,2937062,2895
335,337,2948661,3574.119
335,337,2969422,1298.665
335,337,3027894,8964
335,337,3044792,8435
335,337,3068320,2730.21
335,337,3086012,1659
335,337,3109175,8347.624
335,337,3139883,238465
335,337,3222407,2700
335,337,3232944,2819.579
335,337,3234684,38869
335,337,3286350,4698
335,337,3344421,1356.967
335,337,3364990,426536
335,337,3393483,2103279
335,337,3422719,9995
335,337,3437015,2310
335,337,3446983,3838
335,337,3609169,73129
335,337,3611517,36973.928
335,337,3684709,6075
335,337,3693885,6580
335,337,3711923,3657.6
335,337,3719549,3018.775
335,337,3799556,2488.248
335,337,3800597,3200
335,337,3828832,10800
335,337,3836079,648045
335,337,3843880,2818
335,337,3846454,1060.637
335,337,3873506,1052.2
335,337,3885953,2426.053
335,337,3987789,6020
335,337,3989208,3350.753
335,337,4005866,69275991
335,337,4019917,17845054.494
335,337,4019926,6302508.434
335,337,4020032,449339.56
335,337,4020282,4240
335,337,4025547,45919780
335,337,4040160,65667
335,337,4043262,201790
335,337,4043267,1715580
335,337,4045125,57390
335,337,4054388,1350
335,337,4060419,36660
335,337,4066509,18880
335,337,4071328,9955
335,337,4075758,1116
335,337,4098455,165060.024
335,337,4110283,30148.331
335,337,4145410,2207.04
335,337,4186290,6420.8
335,337,4200723,40480
335,337,4204705,6195
335,337,4219820,3780
335,337,4221493,1430
335,337,4252778,9570
335,337,4285171,13786.75
335,337,4406388,77535
